yr_mfr,fuel_type,kms_run,sale_price,body_type,transmission,registered_state,make,model,total_owners,original_price,car_rating,warranty_avail
2017,1,41048,609399,2,1,2,1,26,1,769151.0,1,2
2011,1,53953,194899,1,1,1,1,3,1,224614.5,2,2
2014,1,54909,274199,1,1,1,1,117,2,284099.0,1,2
2015,2,63987,559799,2,1,2,2,114,2,692496.0,1,2
2008,1,58267,115899,1,1,2,1,9,1,156325.0,1,2
2015,1,30896,310299,1,1,1,2,59,2,297907.5,2,2
2013,1,69745,288199,1,1,3,11,84,1,344851.0,1,2
2018,2,26212,791399,3,1,2,1,115,1,963956.0,1,2
2015,2,61215,466099,1,1,1,1,16,1,578782.0,1,2
2009,1,74979,167599,1,1,2,1,3,2,210074.0,1,2
2010,1,94362,156199,1,1,1,1,11,2,193804.0,1,2
2015,2,86813,541499,2,1,2,1,26,1,655980.0,1,2
2012,1,77552,242099,1,1,2,7,47,1,245799.0,1,2
2010,1,120582,210299,1,1,2,11,84,2,239807.0,1,2
2015,2,67081,438399,1,1,2,1,104,1,558461.0,1,2
2012,2,79907,285499,1,1,2,2,60,2,357286.0,1,2
2008,1,89412,189399,2,1,2,1,105,2,226901.0,1,2
2013,2,98889,259199,2,1,1,4,12,1,304600.0,1,2
2012,1,89214,207599,1,1,1,4,21,1,346028.0,1,2
2013,1,69719,406899,3,1,1,3,37,1,543509.0,2,2
2014,2,71382,371599,1,1,1,1,104,1,384999.0,1,2
2010,1,123572,184199,1,1,1,11,84,2,190199.0,1,2
2014,2,141685,310499,2,1,2,4,12,1,379005.0,1,2
2012,2,115770,315299,2,1,2,1,105,1,390529.0,1,2
2013,2,144263,295599,1,1,1,1,104,2,361995.0,1,2
2012,2,141069,294499,1,1,2,2,60,1,336019.0,1,2
2011,1,144078,304599,2,1,1,4,27,1,365132.0,1,1
2016,2,101948,529999,3,1,2,1,115,1,658743.0,1,2
2014,2,62225,1517018,4,2,3,15,0,2,1542845.0,1,2
2012,2,127042,287399,2,1,1,1,105,1,383247.0,1,2
2012,2,133608,249599,1,1,2,7,47,1,326356.0,1,2
2015,2,120710,639999,5,1,2,10,124,1,650540.0,1,1
2014,2,109559,482799,2,1,2,2,114,1,578169.0,1,2
2015,2,143079,440199,1,1,1,2,42,1,549500.0,1,2
2018,2,114832,647599,3,1,2,1,115,1,812898.0,1,2
2012,2,91533,1049792,4,2,1,12,6,2,1301935.0,1,2
2010,1,22415,344299,2,1,1,4,27,1,427506.0,1,2
2014,2,44528,378399,1,1,2,1,104,1,474011.0,1,2
2015,1,37327,419599,1,1,2,1,104,1,424918.0,1,2
2015,1,33351,486199,1,1,2,1,16,1,609802.0,1,2
2014,2,38914,335799,2,1,3,4,12,1,337299.0,1,2
2015,1,28775,412799,2,1,2,5,51,1,413820.0,1,2
2015,1,46217,474199,1,1,1,2,42,1,603009.0,1,2
2019,1,13075,641999,2,1,2,1,38,1,801338.0,1,2
2012,1,63678,215799,1,1,2,1,11,1,270060.0,1,2
2012,2,63608,285799,1,1,1,1,92,1,322798.0,2,2
2012,1,39650,311699,1,1,3,1,92,1,312399.0,2,2
2008,1,94707,157099,1,1,2,2,59,1,188831.0,1,2
2008,1,76422,204499,1,1,2,1,104,2,233332.0,2,2
2013,2,73501,433699,2,1,1,2,114,1,498630.0,1,2
2012,2,80682,322199,1,1,1,1,104,1,467108.0,1,2
2010,1,87756,358599,2,1,2,4,27,1,449125.0,1,2
2017,3,56807,302199,1,1,2,1,10,1,345393.0,2,2
2017,2,73743,714899,3,1,1,5,40,1,722580.0,1,2
2014,2,82718,253599,1,1,1,5,50,2,263129.0,3,2
2009,1,173017,229499,2,1,1,4,27,1,527424.0,1,2
2013,1,95840,253499,1,1,1,1,117,1,313306.0,1,2
2015,2,108988,348599,2,1,2,4,12,1,421410.0,1,2
2015,2,70872,352399,1,1,1,2,56,1,383535.0,2,2
2012,2,121632,1147459,5,2,2,7,52,1,1288748.0,1,2
2010,1,29166,161199,1,1,1,1,9,1,161741.0,1,2
2020,1,3639,322099,1,1,1,1,9,1,344847.0,1,2
2012,1,31999,310799,1,1,1,1,104,1,394760.0,1,1
2011,1,19599,172699,1,1,2,1,9,1,238999.0,1,2
2017,1,8433,404699,1,2,1,1,24,1,418825.0,1,2
2014,1,23794,307599,1,1,1,2,56,2,386352.0,1,2
2011,1,17407,247499,1,1,1,2,59,1,323462.0,1,2
2013,1,11048,223499,1,1,1,2,44,1,279622.0,1,2
2011,1,35568,329599,2,1,1,4,27,1,527424.0,1,2
2020,1,5445,384599,3,1,2,1,41,1,508452.0,1,2
2012,1,53422,283399,2,1,1,1,105,1,363867.0,1,2
2011,1,41648,229799,1,1,1,2,59,1,238199.0,1,2
2013,1,13531,231399,1,1,1,2,98,1,242799.0,2,2
2018,1,11025,575299,1,1,1,1,16,1,601769.0,1,2
2010,1,54826,308899,2,1,1,4,27,1,320474.0,1,2
2017,1,29989,415299,1,1,3,1,104,1,511539.0,1,2
2016,3,34760,232499,1,1,1,1,10,2,309934.0,1,2
2014,3,44911,359599,1,2,2,1,24,1,464053.0,1,2
2012,2,27242,440299,3,1,3,1,45,1,490684.0,1,2
2018,1,22459,495599,1,1,3,1,104,1,519327.0,1,2
2011,3,60621,227399,1,1,1,1,117,1,286981.0,1,2
2015,2,26118,544799,3,2,1,10,112,2,690872.0,1,2
2011,1,55874,227899,1,1,1,2,59,1,271634.0,1,2
2013,2,62712,176199,1,1,1,5,50,1,263129.0,1,2
2013,1,48711,229499,1,1,1,4,21,3,346028.0,1,2
2014,2,13800,1414199,5,2,1,12,87,1,1451138.0,1,2
2010,1,64752,175299,1,1,1,1,117,2,342471.0,1,2
2017,2,43641,1294599,3,1,1,7,65,1,1347936.0,1,2
2017,2,46533,1226744,5,1,1,21,30,2,1527997.0,1,2
2012,2,69430,258699,1,1,1,7,47,1,306820.0,1,2
2018,3,49286,305299,3,1,1,1,41,1,322722.0,1,2
2012,2,77969,274599,1,1,1,2,60,1,335618.0,1,2
2015,2,81468,444599,1,1,2,1,104,1,540742.0,1,2
2018,3,40328,379799,1,1,3,1,117,2,342471.0,1,2
2013,2,89139,437099,3,1,3,10,100,2,1012114.0,1,2
2012,1,98344,353699,2,1,1,4,27,1,354500.0,1,2
2016,2,76651,436399,1,1,1,2,42,1,455277.0,1,2
2018,3,41721,374299,3,1,2,1,41,1,434418.0,1,2
2014,1,71800,323299,2,1,1,4,12,1,388414.0,1,2
2014,2,89990,595799,5,1,3,20,91,1,621119.0,1,2
2018,2,74994,607799,3,1,2,1,115,1,725104.0,1,2
2015,2,75863,523599,3,1,1,10,112,1,611443.0,1,2
2015,2,59109,1469199,4,2,3,15,0,1,1559589.0,1,2
2012,2,110004,515299,3,1,3,7,64,1,831639.0,1,2
2016,2,94738,762099,3,1,2,2,33,1,975946.0,1,2
2014,3,124808,204999,3,1,1,1,41,1,467807.0,1,2
2007,1,94734,92499,1,1,2,1,9,2,126225.0,1,2
2013,2,107134,305299,1,1,2,1,104,1,392730.0,1,2
2015,2,102722,706299,5,1,2,10,124,1,903133.0,1,2
2010,3,123137,203099,2,1,1,2,7,1,221216.0,2,2
2012,2,125269,279499,3,1,2,3,37,1,330810.0,1,2
2020,1,7770,432099,1,1,1,1,62,1,456000.0,1,2
2019,1,5965,393299,1,1,2,3,69,1,516320.0,1,2
2010,3,79091,141899,1,1,1,2,59,1,180155.0,1,2
2012,3,65573,249799,1,1,1,1,104,1,324170.0,1,2
2014,1,59061,381484,1,1,2,1,24,1,408999.0,3,2
2014,1,30297,425000,1,1,1,1,104,1,467108.0,2,1
2008,1,84397,140000,2,2,1,4,28,4,331499.0,2,1
2012,1,44993,140000,1,1,1,2,44,1,288599.0,1,1
2004,3,89567,20000,1,1,1,1,9,1,238999.0,1,2
2014,2,69786,580000,3,1,1,10,124,1,859043.0,1,2
2005,1,68951,45000,1,1,1,1,9,1,238999.0,1,2
2011,1,79894,130000,1,1,2,1,9,3,238999.0,1,2
2014,1,36846,356000,2,1,1,4,12,1,441793.0,1,2
2011,2,148007,200000,2,1,1,1,105,2,451699.0,3,2
2017,2,29886,567299,1,1,1,1,16,1,591199.0,1,2
2016,2,142341,929199,3,1,2,10,100,1,1146274.0,1,2
2015,1,3628,282399,1,1,2,1,10,2,342138.0,1,2
2011,1,21743,186499,1,1,2,1,9,1,238999.0,2,2
2018,1,20535,289099,1,1,2,1,10,1,356920.0,1,1
2015,1,17391,275299,1,1,2,1,10,1,340633.0,1,2
2015,1,14828,527299,1,1,2,1,16,1,527399.0,1,2
2016,1,43257,266199,1,1,2,2,44,1,312840.0,1,2
2015,1,7222,272399,1,1,2,1,10,1,324393.0,1,2
2017,1,49227,411999,1,1,2,1,62,1,491700.0,1,1
2018,1,8204,318599,1,1,2,2,44,1,288599.0,1,2
2013,2,50998,379399,1,1,2,1,104,1,460569.0,1,2
2020,1,4874,608799,1,1,2,1,16,1,744480.0,1,2
2013,2,38591,309799,1,1,2,1,92,1,353859.0,2,2
2013,1,47952,415299,2,1,2,1,105,1,492781.0,1,2
2016,1,40610,233599,1,1,2,2,44,1,233699.0,1,2
2017,1,14048,543799,2,1,2,1,105,1,670344.0,1,2
2013,1,31324,442499,2,1,2,1,105,1,503869.0,1,2
2017,1,21346,540399,1,1,2,2,42,1,572025.0,1,2
2015,1,52398,336199,2,1,2,8,128,1,364060.0,1,2
2013,1,27913,245799,1,1,2,1,10,1,272040.0,2,2
2019,1,31519,614099,1,1,2,1,16,1,614199.0,1,2
2015,1,43943,430699,1,1,2,1,104,1,523389.0,1,2
2018,1,30599,331999,1,1,2,1,11,1,391690.0,1,2
2017,1,53626,373799,1,1,2,2,56,1,439651.0,1,2
2018,1,60362,321999,1,1,2,1,10,2,322099.0,1,2
2018,1,29890,536899,1,1,2,1,104,1,693042.0,1,2
2019,1,20254,499999,1,1,2,2,56,1,602901.0,1,2
2013,1,54844,339999,1,1,2,2,60,2,376520.0,2,2
2016,1,51267,386299,1,2,2,1,117,1,457922.0,1,2
2018,2,23085,720799,3,1,2,10,18,1,720899.0,1,2
2017,1,45181,511799,1,1,2,1,16,1,528257.0,1,2
2013,1,69746,190099,1,1,2,1,10,1,214299.0,1,2
2018,1,40464,565399,1,1,2,1,104,2,578462.0,1,2
2018,1,31220,494299,1,1,2,2,56,1,588324.0,1,2
2008,1,76434,150399,2,1,2,2,7,1,221216.0,3,2
2018,1,26347,869899,2,1,2,4,27,1,1027987.0,1,2
2017,1,55502,461499,1,1,2,2,56,1,472388.0,1,2
2017,2,65063,600399,3,1,2,10,18,1,727364.0,1,2
2016,1,39608,226099,1,1,2,9,90,1,246584.0,2,2
2018,2,32079,880799,3,1,2,1,115,1,838565.0,1,2
2010,1,62432,183499,1,1,2,2,98,1,194813.0,2,2
2015,1,56058,494599,1,1,2,2,42,2,559987.0,1,2
2013,1,56218,219999,1,1,2,2,44,2,244234.0,2,2
2017,2,57122,1098575,3,2,2,2,33,1,1313240.0,1,2
2017,2,97271,468299,1,1,2,2,56,1,550209.0,1,2
2017,2,83833,627599,3,1,2,8,80,2,758096.0,1,2
2014,2,64286,423299,1,1,2,1,104,1,456542.0,2,2
2014,2,109183,1561660,4,2,2,15,1,2,1130407.0,1,2
2015,2,106173,394799,1,1,2,1,104,1,464952.0,1,2
2017,2,232482,542599,2,1,2,7,46,1,635948.0,1,2
2011,2,122631,381499,2,1,2,2,114,1,385480.0,3,2
2016,1,85834,522499,2,1,2,1,26,1,616693.0,1,2
2014,1,104925,273099,1,1,2,1,24,1,282260.0,1,2
2015,1,105850,372099,1,1,2,1,104,1,375800.0,1,2
2015,2,146707,496099,3,1,2,1,93,1,539850.0,1,2
2014,2,182082,1268053,5,1,2,7,52,2,1490068.0,1,2
2010,1,104540,229899,1,1,2,1,11,1,235677.0,2,2
2018,2,117688,725999,1,1,2,1,16,1,855009.0,1,2
2014,3,173730,244099,1,1,2,1,10,1,304299.0,3,2
2015,2,185977,609399,5,1,2,10,124,2,859043.0,1,2
2018,1,1355,507599,1,1,2,2,56,1,488119.5,1,2
2019,1,15547,668999,2,1,2,1,38,1,821289.0,1,2
2013,1,26586,218499,1,1,2,1,11,1,257410.0,1,2
2015,1,21477,461699,1,1,2,2,42,1,552898.0,1,2
2017,2,20888,477299,1,1,2,2,56,1,562435.0,1,2
2016,2,41739,537999,2,1,2,1,105,1,673053.0,1,2
2018,1,78869,288899,1,1,2,1,10,1,304299.0,2,2
2019,1,55048,380799,1,1,2,1,62,1,454738.0,1,2
2018,1,43035,315899,1,1,2,3,69,1,358430.0,2,2
2015,2,148250,531399,2,1,2,2,114,2,633876.0,1,2
2010,2,77518,215000,1,1,13,1,104,1,467108.0,2,1
2018,2,62362,360000,1,1,2,8,109,1,483986.5,2,2
2012,1,69029,364299,2,1,4,1,105,3,365029.0,1,2
2013,1,45721,216799,1,1,1,2,44,1,288599.0,1,2
2013,2,37395,387399,2,1,4,4,12,1,441793.0,1,2
2012,1,37652,364699,1,1,5,2,60,3,355277.0,1,2
2017,2,53648,1082011,3,2,2,2,33,1,1125840.0,1,2
2016,1,55724,695999,3,1,5,3,37,1,543509.0,1,2
2010,1,59295,286399,1,1,12,2,59,2,286499.0,2,2
2014,1,50294,283299,1,1,5,1,11,1,349654.0,1,2
2018,3,54422,346399,3,1,1,1,41,2,467807.0,1,2
2013,1,116848,205299,1,1,5,1,11,1,263694.0,1,2
2015,2,85560,715299,5,1,3,10,124,2,717030.0,1,2
2015,1,43743,499099,1,1,5,1,104,2,591000.0,1,2
2012,2,72428,203899,1,1,1,1,92,1,278806.0,1,2
2014,1,26839,224999,1,1,1,2,44,1,288599.0,1,2
2008,1,71758,157399,1,1,4,2,98,1,163699.0,3,2
2012,1,41632,383999,1,2,9,2,59,1,466946.0,1,2
2015,1,121587,620299,2,1,9,4,27,1,755875.0,1,2
2011,1,26173,188399,1,1,2,1,9,2,238999.0,2,2
2010,1,29699,210099,1,1,4,1,117,1,241838.0,2,2
2008,1,20719,242299,1,1,5,2,98,1,242799.0,1,2
2012,1,11420,270799,1,1,4,2,59,2,297907.5,1,2
2011,1,82120,387899,1,1,9,2,60,1,470953.0,1,2
2012,2,92029,417399,2,1,4,1,105,2,451699.0,1,2
2019,1,7723,651999,2,1,4,1,38,1,724576.0,1,2
2011,1,50372,305099,1,1,4,11,84,2,305199.0,1,2
2014,2,156184,830699,3,1,4,10,100,1,1012114.0,1,2
2013,2,59531,504899,2,1,5,1,105,1,624990.0,1,2
2010,1,9278,89099,1,1,5,8,77,1,96899.0,2,2
2016,2,25881,802199,3,1,6,1,115,1,945633.0,1,2
2017,2,25491,1389758,5,1,4,21,30,2,1390061.0,1,2
2019,1,1222,397799,1,1,4,3,69,1,349500.0,1,2
2011,1,80062,394099,2,2,4,4,27,1,399799.0,1,2
2010,1,49945,288499,1,1,1,4,66,1,327902.0,2,2
2018,1,28944,570399,2,1,5,4,12,1,589410.0,1,2
2013,1,23298,443099,1,2,5,2,59,1,297907.5,1,2
2016,2,107150,694399,2,2,4,2,114,1,535360.0,1,2
2011,1,58055,416299,1,1,5,2,60,1,355277.0,2,2
2013,1,63466,500000,3,1,5,5,40,1,695814.0,3,2
2012,1,72110,237199,1,1,2,2,59,2,261335.0,2,2
2016,1,14894,560999,1,1,5,2,42,2,564399.0,1,2
2015,1,66221,616799,3,1,4,1,45,1,749344.0,1,2
2019,1,15028,465599,3,1,12,1,41,1,480199.0,1,2
2015,1,31796,386799,1,1,5,1,117,1,467618.0,1,2
2013,2,96343,382799,2,1,4,7,46,2,322053.0,1,2
2017,1,34470,377299,1,1,1,1,62,2,567063.0,1,2
2015,2,135250,626999,3,1,2,8,95,2,646493.0,1,2
2016,1,27100,336699,1,1,5,1,10,1,304299.0,1,2
2015,2,62761,567199,2,1,12,1,105,1,676384.0,1,2
2016,2,73401,520499,1,1,12,1,104,1,631887.0,1,2
2007,1,86033,249599,1,1,9,2,59,2,253599.0,2,2
2018,3,8452,487499,1,1,4,1,117,1,487599.0,1,2
2017,2,88398,1248358,3,1,2,7,65,2,1576067.0,1,2
2015,2,89930,340199,2,1,1,2,123,1,466299.0,1,2
2012,2,62307,410599,1,1,9,1,104,1,494834.0,1,2
2012,1,83548,366799,2,1,2,1,105,1,408171.0,2,2
2014,3,99514,571799,3,1,4,1,45,1,749344.0,1,2
2013,2,51472,415699,1,1,5,2,60,1,485700.0,1,2
2018,3,52539,401799,1,1,2,1,117,1,402999.0,1,2
2007,1,117800,182199,1,1,9,1,116,2,202470.0,2,2
2007,3,110646,89000,1,1,1,1,127,2,215567.0,4,2
2012,1,31540,312499,1,1,4,1,117,1,312699.0,1,2
2018,2,61729,1490758,3,2,6,7,65,1,1494000.0,1,2
2012,2,103935,639499,3,1,3,7,64,2,707399.0,1,1
2007,1,64809,102499,1,1,2,2,98,2,128889.0,1,2
2015,1,36119,673999,2,2,4,4,27,1,726868.0,1,2
2015,1,43748,267899,1,1,5,2,44,3,288599.0,1,2
2017,1,26386,491499,2,1,4,8,110,2,526650.0,1,2
2014,1,51206,371899,1,1,6,2,56,1,436605.0,1,2
2013,2,97585,595999,3,1,5,1,45,1,601726.0,1,2
2015,2,78595,444499,2,1,3,1,26,1,498822.0,1,2
2016,1,36179,367999,1,1,1,1,104,1,467108.0,1,2
2018,2,62683,1367538,5,1,6,21,30,1,1660812.0,1,2
2010,1,58590,227099,2,1,4,1,106,2,227299.0,2,2
2016,1,28640,328099,3,1,1,10,68,1,414418.0,1,2
2012,1,30254,302799,1,1,4,4,21,1,346028.0,1,2
2018,1,14673,450399,1,1,3,2,56,1,468812.0,1,2
2012,1,121979,359899,2,1,6,1,105,1,394136.0,1,2
2014,2,227391,1129683,3,1,5,7,64,1,1129885.0,1,2
2014,1,104666,493399,2,1,1,4,27,2,527424.0,1,2
2015,1,110966,490999,3,1,1,5,40,1,571108.0,1,2
2010,1,71122,234399,1,1,5,1,9,2,264146.0,1,2
2009,1,68132,174099,1,1,4,2,59,3,297907.5,1,2
2015,1,80800,481199,2,1,5,1,105,3,481299.0,1,2
2018,3,9582,465699,1,1,4,1,117,1,342471.0,1,2
2012,1,40911,269599,1,1,5,1,10,2,304299.0,1,2
2012,2,84213,324199,1,1,1,1,104,1,325179.0,1,2
2019,1,5419,574999,1,1,6,1,104,1,696866.0,1,2
2009,1,85240,151999,1,1,4,2,59,1,297907.5,1,2
2010,1,168462,270099,2,1,4,4,28,1,331499.0,2,2
2008,1,29650,157299,1,1,4,2,98,2,157399.0,1,2
2012,2,79396,373799,2,1,3,1,105,1,457943.0,1,2
2010,1,71080,237399,1,1,5,14,101,1,128120.0,1,2
2015,2,70207,766599,2,2,5,2,114,1,770209.0,1,2
2016,2,62601,333799,3,1,3,10,68,1,335608.0,1,2
2012,1,71853,336999,1,1,12,2,59,2,371005.0,2,2
2014,2,56549,340699,1,1,1,2,60,1,423434.0,1,2
2015,1,2546,563799,1,1,5,2,56,1,565746.0,1,2
2012,1,170597,197799,2,1,1,2,7,1,221216.0,2,2
2013,1,81944,257299,1,1,9,1,11,1,300764.0,1,2
2009,3,119627,240899,1,1,4,2,60,2,355277.0,2,2
2011,1,47989,227199,1,1,12,2,98,2,242799.0,1,2
2015,2,55867,916099,3,1,9,2,33,1,1103693.0,1,2
2010,2,150832,582199,3,1,4,7,64,1,831639.0,1,2
2016,1,23226,265699,1,1,3,3,69,1,323285.0,1,2
2013,1,68016,424499,2,1,2,4,27,1,551947.0,1,2
2014,2,103397,442899,2,1,1,1,26,1,696199.0,1,2
2019,3,5715,386499,3,1,1,1,41,1,414683.0,1,2
2009,1,65198,169299,1,1,4,2,59,2,297907.5,1,2
2015,2,92400,858799,5,1,3,10,124,2,894267.0,1,2
2014,2,82081,310299,2,1,1,11,113,1,393376.0,1,2
2015,1,7187,455899,1,2,5,1,24,1,408999.0,1,2
2016,3,95404,411599,1,1,4,1,24,1,408999.0,1,2
2009,1,53231,275299,1,1,9,1,92,1,322798.0,1,2
2015,1,52758,640299,3,2,1,5,40,2,695814.0,1,2
2012,2,242900,521099,3,1,4,1,45,1,525599.0,1,2
2017,1,49405,674199,1,2,5,1,16,2,688470.0,1,1
2014,1,66079,347099,1,1,5,1,11,1,300764.0,1,2
2016,1,48395,461299,1,2,5,1,24,1,408999.0,1,2
2008,4,69982,193499,1,1,12,1,118,1,202699.0,2,2
2019,2,46337,1914453,3,1,12,8,58,1,1952396.0,1,2
2014,2,110899,620199,2,1,12,4,27,1,692558.0,1,2
2016,1,83735,461099,1,2,12,1,24,1,461199.0,1,2
2011,1,30640,266399,1,1,4,1,117,1,342471.0,1,2
2014,1,29000,464499,3,1,4,5,40,2,695814.0,1,2
2016,1,36146,570599,1,2,9,1,16,2,638879.0,1,2
2011,1,76919,251199,1,1,1,1,92,1,280249.0,2,2
2012,1,45635,238099,1,1,4,5,50,1,263129.0,2,2
2017,2,51514,668999,3,1,4,1,115,1,774238.0,1,2
2018,2,72536,674299,2,1,12,1,26,1,803731.0,1,2
2018,3,84119,423899,1,1,9,1,24,1,435899.0,1,2
2018,1,3399,571199,2,1,4,8,110,1,526650.0,1,2
2010,1,71422,210099,1,1,1,1,117,2,342471.0,2,2
2014,1,80728,362899,1,1,4,1,104,1,467108.0,1,2
2016,1,38114,392099,3,1,5,1,41,1,392199.0,1,2
2009,3,103556,210000,2,1,1,4,8,5,395000.0,3,1
2017,2,35617,1134935,4,2,4,2,78,2,662351.0,1,2
2015,1,45865,437299,2,1,5,1,105,1,437399.0,1,2
2008,1,75701,180599,1,1,4,1,104,2,467108.0,2,2
2011,1,126386,326599,1,1,5,1,117,1,342471.0,2,2
2010,2,128317,187099,1,1,4,5,50,2,263129.0,1,2
2018,1,57889,691299,1,2,5,1,104,1,467108.0,1,2
2014,1,48657,272899,1,1,5,1,10,1,304299.0,1,2
2011,3,72151,253799,1,1,4,1,117,2,342471.0,1,2
2012,2,29177,1184223,4,2,1,12,6,1,1193834.0,1,2
2009,1,54904,185599,1,1,9,1,9,1,238999.0,2,2
2016,1,43771,460099,2,1,4,11,13,1,461788.0,1,2
2016,1,111279,295000,1,1,1,1,117,1,342471.0,2,1
2016,2,52520,595999,3,1,2,1,115,2,752415.0,1,2
2017,2,59023,604999,3,1,1,1,115,2,630266.0,1,2
2015,1,35743,622599,1,2,5,11,84,1,815539.0,1,2
2012,2,52977,367799,2,1,12,11,113,2,449502.5,1,2
2020,1,7449,472799,3,1,6,1,41,1,582196.0,1,2
2011,1,39325,286099,1,1,1,1,92,1,290099.0,2,2
2016,2,60135,671999,3,2,5,10,112,2,696423.0,1,2
2014,1,22656,306999,1,1,5,1,11,1,414354.0,1,2
2012,1,110108,331799,1,1,3,4,66,1,564900.0,2,2
2018,2,52726,1972932,3,2,4,7,65,1,2041889.0,1,2
2014,1,55269,241499,1,1,4,1,10,1,244004.0,1,2
2012,1,56269,408899,2,1,4,1,105,1,451699.0,1,2
2013,2,109600,413499,3,1,6,3,37,1,543509.0,1,2
2012,1,62165,312699,1,1,6,2,60,2,391171.0,1,2
2009,1,58102,554499,4,1,4,13,22,2,1041427.0,1,2
2014,2,82735,524699,2,1,9,4,27,1,597990.0,1,2
2012,1,35190,212999,1,1,12,1,9,2,269520.0,1,2
2014,2,82140,374799,2,1,1,1,105,2,451699.0,1,2
2013,2,30011,517499,2,1,5,1,105,1,656834.0,1,1
2013,1,68210,401000,2,2,4,11,113,1,449502.5,1,2
2018,2,55960,788399,3,1,5,1,115,1,803015.0,1,2
2014,3,82605,244499,1,1,4,1,10,2,304299.0,1,2
2018,1,24872,364899,1,1,12,3,69,1,432704.0,1,2
2008,1,78054,235999,1,1,9,2,59,1,284119.0,1,2
2014,3,39790,371599,3,1,4,1,41,1,467807.0,1,2
2014,1,241014,315299,2,1,1,1,105,1,410325.0,1,2
2018,1,21973,325299,1,1,6,3,69,1,390904.0,1,2
2014,1,39007,432099,1,1,6,2,60,1,499745.0,1,2
2009,1,90418,209599,2,1,1,1,105,1,246394.0,2,2
2017,2,49616,773199,2,2,12,11,113,1,927427.0,1,2
2018,2,44813,803399,3,1,6,1,93,1,996189.0,1,2
2015,1,10520,557099,1,1,5,2,56,1,557838.0,1,2
2012,1,66327,196999,1,1,6,2,44,1,288599.0,2,2
2009,1,58959,201899,1,1,5,1,9,2,201999.0,1,2
2019,1,5115,625199,2,1,1,1,38,1,638936.0,1,2
2019,1,27799,338099,1,1,6,1,9,1,401089.0,1,2
2014,1,72201,371499,2,1,3,4,12,1,443004.0,1,2
2010,1,56095,240599,1,1,5,1,11,1,300764.0,1,2
2017,1,10754,637399,1,1,4,2,61,1,644322.0,1,2
2017,1,71494,386599,1,1,1,2,56,1,406310.0,1,2
2012,2,138000,264199,1,1,3,2,60,1,355277.0,2,2
2009,1,101931,221899,1,1,9,2,59,2,224399.0,1,2
2016,1,57111,251299,1,1,3,3,69,1,349500.0,1,2
2017,1,23780,723199,3,1,4,4,120,1,742945.0,1,2
2014,2,116278,593599,3,1,5,1,45,2,614585.0,1,2
2011,1,74518,218899,1,1,1,1,92,1,322798.0,1,2
2013,1,91004,380699,2,1,4,4,12,1,441793.0,1,2
2018,1,11962,659499,1,1,9,2,42,1,807864.0,1,2
2013,1,41967,249299,1,1,5,1,10,3,304299.0,1,2
2008,2,182406,391999,3,1,4,7,64,2,831639.0,1,2
2011,1,156589,207499,2,1,1,7,46,1,210599.0,1,2
2020,1,6679,622999,1,1,2,1,16,1,813742.0,1,2
2016,1,17430,772499,1,2,5,11,84,2,773830.0,1,2
2015,1,91984,421099,2,1,9,2,123,1,489584.0,1,2
2013,2,287219,676699,3,1,3,7,64,1,831639.0,1,2
2012,1,64259,252199,1,1,9,1,9,1,304510.0,1,2
2011,1,62904,387599,1,1,5,2,60,1,355277.0,1,2
2011,1,68153,241799,1,1,5,1,11,2,300764.0,1,2
2012,3,47729,289699,1,1,4,1,117,1,342471.0,1,2
2011,1,18974,359199,1,1,4,2,60,1,355277.0,1,2
2011,1,123568,290699,1,1,4,2,60,2,355277.0,1,2
2018,1,1827,1182304,2,2,4,2,114,1,1187354.0,1,2
2015,1,30242,257499,1,1,4,1,10,1,263010.0,1,2
2008,3,64425,199999,1,1,4,1,104,2,467108.0,1,2
2016,1,2751,469999,1,1,4,2,56,1,477138.0,1,2
2012,1,59949,335099,1,1,4,4,66,2,336599.0,1,2
2013,1,25052,238299,1,1,6,2,44,1,250687.0,2,2
2010,3,34181,199199,1,1,1,1,3,1,224614.5,2,2
2010,2,160205,280799,2,1,4,1,105,2,309311.0,1,2
2017,2,110111,467399,2,1,1,1,38,1,724576.0,1,2
2015,1,58570,396499,1,1,4,2,56,1,488119.5,1,2
2013,1,115427,292799,1,1,12,2,59,1,347910.0,1,2
2009,1,62353,199299,1,1,5,1,9,3,238999.0,1,2
2013,2,69046,378299,1,1,1,2,60,1,355277.0,3,2
2013,1,44431,481699,1,1,5,1,104,2,467108.0,1,2
2014,1,29094,490799,1,1,9,2,42,1,557425.0,1,2
2012,2,81154,457799,2,1,5,16,89,1,468675.0,1,2
2012,1,10253,374799,2,2,4,2,114,2,535360.0,1,2
2016,1,32339,277099,1,1,1,1,10,1,358742.0,1,2
2014,1,30338,362699,1,1,4,1,24,1,408999.0,1,2
2019,1,22647,822899,2,1,4,2,114,1,826713.0,1,2
2018,2,12608,855999,3,1,5,1,115,1,1049638.0,1,2
2015,2,92086,419699,1,1,1,1,104,1,423780.0,1,2
2015,2,64085,680199,3,1,5,1,93,1,694872.0,1,2
2018,1,13638,541799,1,1,5,1,24,1,647220.0,1,2
2009,1,72623,180699,1,1,4,1,92,1,322798.0,1,2
2012,2,94644,333299,2,1,1,1,105,1,392440.0,1,2
2009,1,215809,202799,1,1,3,4,66,1,257953.0,1,2
2011,3,114593,235299,1,1,9,1,117,2,342471.0,1,1
